x,y,z
206,0,997
163,0,862
179,5,851
159,2,845
164,6,868
145,0,1132
223,4,894
196,1,864
151,2,1046
241,5,917
120,0,923
231,0,918
212,2,869
222,12,910
177,5,876
177,0,1032
117,2,906
216,10,904
253,12,972
233,1,988
247,6,974
224,20,874
199,2,885
119,0,909
77,0,1058
151,3,866
198,1,851
252,5,985
172,0,897
157,2,873
104,1,886
115,4,883
151,10,943
1,1,1014
136,0,878
229,0,902
212,8,881
175,3,893
164,0,870
221,10,892
220,8,891
141,0,924
154,0,842
175,0,870
161,0,1094
143,1,872
164,6,856
243,1,961
243,3,962
178,0,1031
277,2,974
213,4,895
120,0,994
157,2,875
295,0,999
161,0,1019
251,27,965
147,6,862
236,15,912
203,5,884
165,1,846
221,0,1011
249,19,978
195,8,883
124,2,840
144,1,1133
219,0,993
241,1,941
101,1,869
199,12,845
164,0,853
193,0,877
193,7,895
165,2,829
274,0,942
149,6,907
238,0,987
222,7,883
241,4,1003
148,1,1005
145,6,865
286,3,940
226,3,936
297,2,998
185,0,858
157,2,846
187,5,889
133,0,883
139,2,827
219,1,909
146,1,855
143,1,932
110,1,886
189,1,845
231,3,890
156,1,859
272,3,1000
113,3,892
141,2,890
144,0,1050
273,3,934
239,7,982
210,7,906
128,3,879
243,7,1003
92,0,1164
118,2,921
111,6,895
135,4,877
244,0,1005
206,0,851
169,0,859
182,14,883
230,1,930
120,2,922
144,6,910
285,3,971
213,23,904
112,0,999
209,0,866
163,0,837
169,3,863
240,4,894
141,1,845
176,1,1010
152,3,864
154,3,903
118,1,898
228,1,919
196,2,862
97,3,871
214,0,871
145,0,842
175,1,837
129,1,869
240,1,901
88,5,906
109,0,967
167,2,880
202,2,871
267,0,962
228,3,944
95,2,898
244,0,1026
128,0,1029
178,1,841
173,4,886
126,0,1083
204,15,885
236,1,1059
176,3,892
160,3,875
135,0,1051
204,1,869
209,7,905
184,2,865
240,1,986
116,0,1061
142,0,915
243,4,1002
111,1,1103
135,0,886
190,1,853
161,3,864
167,6,913
146,0,894
164,2,873
156,1,1041
232,1,979
152,2,863
221,1,894
223,3,891
134,3,906
227,0,948
140,3,847
169,2,934
230,3,929
77,0,909
208,11,890
218,7,915
241,0,1005
240,1,917
231,23,907
156,3,866
222,4,892
188,5,888
149,0,1101
170,4,855
207,5,885
93,0,1116
210,9,882
186,6,849
204,0,896
153,5,839
130,1,864
206,14,888
291,0,1056
183,22,841
188,2,889
239,0,1058
231,0,1004
248,21,997
223,13,888
248,12,969
154,0,1043
198,7,917
143,4,920
252,0,1003
224,0,917
198,3,871
262,0,971
218,4,893
194,6,893
234,0,892
220,15,909
0,0,1246
154,2,1043
244,0,889
169,1,858
299,5,967
137,1,865
201,6,886
217,13,966
87,1,924
78,6,913
151,0,872
163,0,847
117,0,899
234,1,886
186,0,900
227,14,910
219,2,884
179,9,852
243,3,985
266,0,930
151,0,839
236,4,925
97,1,894
116,8,921
253,0,945
165,1,1037
117,1,884
103,3,868
242,0,973
229,5,884
162,10,894
158,0,853
95,2,911
263,2,934
217,4,893
229,0,884
84,1,1082
92,0,1057
140,2,913
242,4,923
113,0,925
212,0,928
242,4,974
247,12,997
62,0,882
192,1,912
240,1,906
256,0,937
103,2,889
151,2,841
229,8,893
97,1,884
127,8,895
120,0,1174
209,14,877
140,8,874
144,7,842
151,3,880
214,1,887
186,1,893
186,1,872
81,7,892
137,1,871
240,4,1000
92,0,892
216,6,882
217,6,892
196,5,887
116,2,864
151,3,845
234,0,1003
158,1,839
234,6,941
168,0,839
244,7,961
239,6,894
195,3,880
160,3,896
203,0,876
245,3,918
173,1,883
137,4,875
182,2,846
106,0,872
155,0,857
108,0,881
192,3,886
207,13,890
237,0,909
287,3,943
223,1,904
110,2,889
208,0,880
154,3,835
263,3,930
115,7,884
149,4,888
236,3,924
242,1,926
219,10,910
109,10,888
235,0,1006
130,0,927
269,0,1002
234,2,952
241,1,1087
281,6,971
245,1,1001
103,1,889
170,6,854
224,0,1011
164,3,848
111,0,1150
136,1,851
294,1,999
243,8,1055
239,2,896
206,0,909
130,7,886
210,1,888
226,0,918
204,2,944
139,2,892
226,13,912
168,0,1014
211,7,883
151,0,917
238,10,914
239,0,1028
88,1,902
201,6,884
216,10,889
155,2,1042
177,1,826
89,2,908
211,11,880
95,0,948
240,0,1084
214,8,882
195,4,895
193,0,878
240,0,983
221,1,916
240,2,896
85,2,881
207,15,909
291,2,968
150,6,867
154,1,836
175,6,831
187,0,872
173,3,828
182,0,885
104,2,930
218,5,883
155,0,914
117,0,1100
210,2,909
249,22,956
174,0,863
108,3,887
163,2,892
232,8,919
159,4,878
221,16,884
206,3,898
98,1,901
235,0,925
144,0,1133
226,1,906
286,0,957
226,13,943
243,4,922
224,0,918
150,0,1100
152,2,870
295,3,957
161,0,999
214,1,885
130,3,958
161,3,972
205,4,895
237,1,895
213,0,909
144,2,905
146,0,1050
100,0,888
245,0,899
146,2,865
169,5,850
190,1,857
209,9,914
202,0,840
269,0,973
240,1,943
161,0,832
271,13,980
293,2,966
118,5,886
137,1,866
298,4,967
204,3,894
284,0,998
230,1,1007
126,8,878
281,0,947
246,14,1000
224,7,882
242,4,955
190,4,850
141,2,855
290,4,960
236,7,914
101,5,890
207,0,878
276,4,982
219,11,889
261,2,963
193,2,878
159,3,847
66,4,989
210,2,905
277,0,945
168,0,860
231,1,967
166,1,872
180,0,884
209,0,881
176,0,858
145,1,844
178,2,871
191,3,850
156,1,910
208,1,887
268,5,1000
269,0,931
201,2,884
92,0,1046
168,0,849
87,1,893
173,1,930
121,0,881
161,0,868
79,0,1056
124,1,883
174,0,838
164,0,1038
191,10,885
244,2,974
283,20,966
204,6,894
211,1,909
296,3,957
226,0,946
192,0,865
275,8,984
138,0,1033
298,13,979
226,8,942
102,0,893
271,0,1001
244,0,976
203,1,886
156,4,877
98,0,897
214,6,913
141,1,1051
190,7,885
185,0,894
160,2,864
145,1,824
178,3,847
152,1,1002
172,2,892
183,0,848
143,0,852
218,2,894
241,1,1058
193,2,851
120,3,908
126,9,878
242,5,999
132,0,1080
152,4,857
129,2,908
113,4,932
204,2,932
222,5,914
100,3,883
215,4,883
234,2,1005
129,5,880
148,0,835
292,10,958
165,0,833
130,0,1110
181,3,902
209,0,890
183,1,853
163,2,872
194,9,917
290,2,977
161,0,1038
226,4,936
129,6,877
245,1,975
68,0,1118
247,1,1001
225,0,905
182,1,877
179,2,854
236,0,975
231,5,893
245,10,961
190,9,848
247,2,986
214,2,879
239,4,972
118,8,881
164,1,1037
241,2,1086
184,3,852
181,4,883
184,1,851
158,0,865
190,3,869
212,10,883
127,3,881
159,1,833
230,0,914
108,7,887
180,1,871
183,2,851
157,0,858
225,14,950
291,2,982
151,8,906
182,5,845
288,1,999
146,0,859
245,0,1026
155,3,877
135,7,875
255,0,947
140,0,1077
128,5,890
175,3,877
203,2,924
227,3,910
150,0,949
158,1,907
137,0,877
169,6,895
174,3,843
131,0,1139
233,2,918
139,1,886
181,3,953
162,3,854
203,9,881
184,1,864
99,3,896
285,20,995
165,1,859
184,1,857
223,2,955
294,0,970
237,2,1003
219,10,961
81,1,907
195,0,877
249,8,974
214,4,901
231,0,1060
169,1,839
148,0,844
232,3,894
188,6,886
196,3,886
292,16,968
159,2,867
109,0,878
276,0,963
184,0,861
160,5,939
287,2,947
212,4,885
166,3,1037
194,4,887
236,0,977
194,6,880
244,5,918
271,4,945
222,15,887
104,0,878
151,0,884
236,0,1005
182,0,859
233,13,912
299,1,998
239,3,915
134,0,871
226,12,976
200,11,891
270,0,1026
169,1,859
118,0,906
180,3,852
82,10,1013
135,0,899
152,0,855
270,0,973
202,5,880
214,14,879
241,1,988
208,4,928
246,1,926
103,0,865
299,18,963
124,0,868
132,2,972
289,0,998
157,0,1013
120,1,871
127,4,880
92,0,884
207,2,910
235,0,989
288,0,1086
147,2,850
242,5,979
176,0,892
220,0,885
173,0,1004
166,0,876
276,2,946
285,24,976
184,11,891
216,2,905
152,0,884
145,1,851
116,0,865
126,1,854
223,0,890
240,0,1040
104,3,888
228,13,889
204,3,909
155,1,837
166,1,827
277,1,998
288,0,1000
209,5,887
238,0,918
272,0,985
233,7,941
232,0,978
112,0,885
238,4,974
216,27,903
238,3,986
109,3,891
164,2,908
174,0,958
124,9,878
74,0,908
168,5,903
147,0,1019
297,5,968
235,2,923
83,0,1043
266,3,993
271,5,963
112,4,863
227,0,1040
147,0,848
158,2,865
246,5,1056
104,1,911
273,5,962
159,1,864
235,0,966
147,2,848
153,1,887
197,0,890
129,3,885
216,0,1014
222,1,894
167,4,825
257,0,961
208,6,917
276,0,984
224,3,977
59,0,934
202,5,884
97,0,1160
280,0,954
245,0,906
271,0,1086
164,0,841
233,0,908
292,1,946
215,5,884
165,7,857
163,0,840
122,1,888
175,2,877
265,3,974
230,7,883
286,2,959
169,5,855
158,1,870
118,4,881
132,0,897
86,4,906
199,2,888
254,11,983
128,3,891
187,1,912
212,3,895
113,1,861
228,7,913
195,2,850
164,0,871
161,0,998
134,1,853
182,2,871
194,0,904
163,0,1043
203,3,886
233,2,1005
189,2,866
110,0,886
161,0,848
70,0,1088
227,2,947
153,0,837
217,2,921
130,0,873
272,0,1086
210,10,881
233,1,922
241,0,988
113,0,884
295,4,946
242,0,1001
142,2,1134
223,7,967
285,0,1112
195,6,861
102,0,1029
249,0,942
284,0,1086
215,1,924
172,1,851
146,0,843
110,0,1151
222,3,926
220,7,882
228,1,914
146,6,872
230,2,1007
236,3,917
155,5,875
297,0,931
134,0,1107
225,0,915
200,1,897
175,0,831
149,0,1046
179,0,841
223,7,966
150,1,1004
87,0,1050
186,5,888
204,11,890
179,7,861
219,5,944
284,0,959
190,0,911
61,0,1183
100,0,1157
121,2,883
191,11,892
179,4,871
102,5,930
139,1,859
229,1,893
176,3,890
238,0,1030
247,7,959
219,0,883
233,0,1046
132,2,881
112,0,884
279,1,947
200,3,866
147,3,899
130,0,878
77,1,891
228,1,979
88,2,880
244,4,952
97,0,1051
119,0,858
113,3,888
171,8,852
264,3,986
168,0,892
234,2,1008
173,2,896
199,2,862
57,0,1077
144,0,1047
141,5,913
227,6,979
244,0,999
134,5,878
289,0,983
168,1,827
267,4,974
208,4,917
166,0,887
241,0,1056
124,0,886
213,18,884
249,6,984
126,0,1057
217,1,894
215,3,886
96,1,922
144,2,890
281,0,998
105,2,882
68,2,952
216,0,901
238,1,950
219,6,909
202,1,899
93,0,1077
152,0,1083
225,8,892
165,6,861
241,0,975
244,1,936
207,0,875
157,11,900
173,1,894
263,0,962
235,0,1002
159,1,843
288,0,1111
250,10,983
177,3,875
105,0,877
71,2,893
138,0,1025
177,2,857
200,4,850
124,0,881
161,8,872
147,3,852
239,1,985
165,1,876
120,4,881
202,5,917
135,9,914
138,5,874
203,0,906
142,1,1050
114,1,918
100,1,923
234,4,925
238,1,965
147,2,888
167,0,827
238,5,885
176,0,885
182,1,828
118,5,880
177,0,1030
167,2,897
205,1,908
145,0,1050
115,0,996
177,3,856
242,0,946
169,5,857
229,0,979
73,0,1148
240,2,964
136,0,893
242,4,1001
141,5,873
212,0,894
46,0,994
278,7,961
198,1,864
285,4,959
239,0,1002
221,3,917
245,1,1085
234,9,919
166,0,829
136,7,953
247,6,1003
166,0,842
188,4,897
245,6,917
246,1,1085
246,16,960
143,0,885
130,0,929
144,3,872
103,0,1027
192,2,861
240,2,948
100,1,894
129,3,879
123,2,881
205,3,902
197,11,916
207,0,1018
146,2,875
284,0,987
202,0,856
145,3,871
108,0,870
239,0,1004
241,7,960
198,10,918
189,14,881
228,8,892
202,0,891
166,0,1076
222,2,888
236,0,906
222,10,890
150,4,862
191,1,897
92,1,902
252,0,1004
73,1,891
224,2,932
72,4,914
140,5,913
241,0,961
246,0,1000
158,2,867
159,0,828
199,1,875
149,1,883
266,2,986
151,2,891
188,4,842
214,5,892
296,0,998
145,4,869
154,0,1042
214,5,940
71,1,914
170,7,852
206,0,938
68,3,894
201,3,914
280,0,1112
258,4,975
57,0,1068
173,0,1033
179,4,890
222,8,892
218,4,885
225,9,914
135,0,850
226,0,1063
200,0,875
154,0,904
182,4,850
141,7,910
185,7,841
238,2,964
155,0,893
152,0,842
240,4,976
223,3,928
282,2,960
245,0,1001
104,0,1068
91,0,1046
237,0,1006
244,5,983
220,5,891
78,0,1046
229,1,952
282,2,1056
123,9,918
106,0,1038
193,1,863
131,6,882
206,6,894
212,3,896
137,10,873
156,0,905
191,15,844
183,2,864
217,24,880
178,1,866
195,2,880
141,7,873
217,7,892
219,3,916
221,1,878
127,0,892
245,3,983
164,1,896
134,3,876
212,14,878
121,0,1113
79,0,1085
189,8,853
192,3,895
194,9,890
158,1,902
274,5,934
233,7,944
199,0,860
145,4,843
186,4,914
146,0,865
213,3,887
149,5,869
243,0,975
161,0,889
276,4,935
244,0,929
154,5,840
238,0,978
217,0,1014
122,0,1114
199,8,884
238,1,895
222,26,904
175,0,1010
131,3,876
95,2,914
295,0,967
157,1,840
234,0,951
207,0,953
166,0,838
245,3,932
163,0,1121
206,12,888
159,1,834
118,0,892
240,0,919
147,0,1008
209,15,876
38,1,937
161,3,856
243,1,984
234,0,899
165,0,830
292,0,965
210,2,887
116,0,879
221,6,914
212,6,917
174,4,890
205,0,923
192,3,954
237,1,903
233,0,903
246,3,922
230,5,944
76,9,946
233,3,946
245,0,1006
97,0,1043
184,0,847
189,4,888
251,1,907
178,2,877
211,0,918
162,7,858
99,1,1029
130,5,878
221,8,912
247,4,919
160,0,865
216,9,890
162,6,856
287,6,980
124,0,930
185,4,888
196,0,881
239,3,1003
112,4,860
191,4,869
231,8,946
258,1,932
265,0,986
170,0,898
207,4,918
179,8,896
166,0,964
152,1,854
131,0,879
180,0,921
199,10,880
241,4,917
229,2,956
244,6,1000
227,0,950
290,1,950
136,2,854
187,5,897
233,2,885
203,0,869
238,1,894
247,13,996
165,3,860
192,2,894
244,0,1086
202,3,931
128,0,1141
165,1,892
135,0,1107
218,13,879
248,23,974
184,1,892
175,2,852
215,3,876
200,2,880
132,0,1110
292,0,967
127,0,880
156,1,865
112,0,869
144,2,922
221,1,901
140,0,1078
218,3,970
203,5,885
112,5,889
191,0,871
295,5,957
115,7,883
235,0,965
238,10,973
164,7,861
211,8,891
286,1,941
194,1,867
77,1,1046
218,2,949
241,2,953
156,0,1044
226,1,917
182,6,861
182,12,837
203,11,880
115,6,883
226,2,916
157,4,861
248,15,979
298,9,958
226,2,967
111,0,1063
234,0,976
135,5,875
194,2,916
85,6,916
152,0,1003
208,2,886
151,8,905
109,3,925
173,0,1002
189,3,898
179,7,850
138,3,896
181,0,986
164,0,831
248,4,974
165,0,1039
152,0,917
223,1,885
291,6,969
152,0,872
231,1,894
148,4,887
133,0,832
212,0,899
111,1,1023
175,5,847
76,5,913
227,0,969
183,8,885
251,2,986
193,0,894
186,7,848
247,0,915
211,1,895
162,4,873
171,2,867
148,3,846
160,0,1124
122,5,902
222,2,943
192,4,888
209,1,906
177,6,846
202,1,896
203,2,896
219,11,912
78,0,908
240,4,918
247,12,972
267,5,964
273,0,963
68,1,951
189,3,869
177,1,855
111,0,1149
224,13,909
235,0,1087
217,4,884
230,18,908
215,1,938
240,3,1004
133,5,887
168,0,1036
139,2,887
134,3,917
293,0,940
165,2,862
226,10,889
289,3,967
134,2,888
123,2,858
124,1,1084
202,3,989
95,2,902
74,0,1022
126,0,1017
292,1,944
288,5,959
190,6,851
179,0,877
182,4,856
83,3,894
134,3,895
221,2,884
141,0,1009
188,2,890
0,0,1235
138,1,1052
248,14,971
134,2,861
228,6,893
168,2,1037
205,1,874
135,4,890
243,1,936
207,5,886
87,0,1039
98,1,1159
92,0,1035
98,0,931
258,0,928
183,1,889
196,5,919
120,8,884
238,3,894
95,0,889
234,1,936
290,3,979
244,2,1002
108,4,889
238,0,976
245,1,976
90,4,891
150,0,913
232,0,895
149,1,1047
126,0,881
218,4,883
91,5,911
112,1,885
232,2,1004
238,12,913
161,2,870
258,0,931
298,1,998
144,0,951
227,0,884
123,2,897
249,5,973
273,4,983
162,2,861
219,1,935
156,0,867
214,6,892
158,5,902
271,12,961
139,0,884
144,1,857
218,3,883
169,3,857
209,1,886
180,7,843
234,1,895
145,2,1132
243,0,918
245,4,917
222,1,880
200,1,904
136,3,1054
191,1,842
141,7,911
232,0,1032
164,2,896
231,8,914
286,24,994
233,3,986
122,1,884
183,2,882
204,2,896
215,1,897
85,2,905
183,5,849
243,3,969
241,2,897
162,1,831
179,4,880
233,14,912
95,1,888
125,3,894
187,1,864
213,5,895
180,5,851
181,0,903
147,1,1050
110,0,1023
81,0,869
105,0,907
226,1,901
134,1,872
141,3,876
202,3,908
122,1,921
124,0,1058
73,0,974
190,2,862
215,10,912
188,2,867
194,0,890
269,2,949
221,2,916
228,0,946
79,0,894
177,2,848
228,20,908
247,9,918
244,2,933
105,0,878
155,0,879
281,0,1056
191,14,881
209,0,849
241,0,963
238,0,921
69,0,941
233,5,962
126,0,879
238,0,1004
227,7,893
243,9,983
204,3,888
247,0,1006
134,0,1026
108,0,1045
141,2,879
181,0,894
124,0,1057
181,11,881
216,0,895
162,1,900
225,4,903
237,5,985
194,1,852
140,0,836
209,0,921
92,0,885
73,4,986
248,1,924
170,6,835
169,7,859
143,0,879
183,10,882
298,0,970
76,1,898
183,2,872
185,5,878
205,0,898
245,14,941
288,0,966
124,0,1142
159,0,833
75,1,916
158,0,1050
165,3,854
148,5,882
118,4,864
98,0,1005
206,0,898
142,4,873
238,4,929
62,0,1094
165,2,859
240,2,976
204,5,883
192,0,863
212,2,876
150,0,1085
218,1,885
150,3,839
65,0,863
247,1,1028
189,15,844
171,0,832
249,21,978
213,9,901
116,7,883
183,5,850
227,1,886
214,7,893
231,0,900
231,0,896
227,2,920
248,1,921
245,0,912
212,6,880
284,2,959
157,7,865
89,0,1077
149,2,857
86,0,1052
204,7,868
133,0,957
199,0,914
53,3,926
195,1,925
294,0,947
105,1,867
209,8,891
235,0,1060
216,2,882
108,0,906
155,6,857
169,0,854
190,0,853
263,0,985
273,4,982
238,3,901
59,3,1027
214,2,886
276,0,1024
285,2,999
173,1,858
212,0,929
165,2,877
207,3,918
292,0,1084
235,25,905
150,0,1071
154,0,1001
217,14,909
219,2,896
172,6,854
196,1,878
147,4,917
154,4,876
110,0,871
162,6,897
168,2,857
69,1,919
208,0,898
240,0,964
127,1,897
277,0,962
234,0,953
252,0,965
137,8,878
153,0,868
134,0,1014
122,0,1085
123,0,923
154,0,850
189,12,844
68,5,927
197,1,913
185,8,869
237,2,923
113,3,1062
88,4,900
220,0,994
214,1,882
237,0,1008
205,3,895
0,0,1234
290,9,968
233,10,914
299,8,955
43,0,1107
146,0,1131
177,1,942
136,1,871
157,4,867
258,17,970
209,10,912
232,0,967
177,3,847
232,23,907
242,1,964
277,1,974
148,0,874
242,0,963
240,0,949
182,10,879
119,3,917
139,5,876
277,7,969
109,4,923
119,0,1060
244,0,943
191,1,845
223,6,900
181,3,856
244,3,928
205,7,916
232,1,966
129,4,877
211,4,888
101,0,892
241,17,981
192,0,870
107,5,888
223,11,909
298,12,957
296,3,997
280,1,949
226,5,895
237,0,1003
141,0,831
249,5,940
123,0,886
247,5,1007
240,0,1000
227,5,894
156,1,838
128,3,910
217,5,916
165,4,932
73,2,929
282,4,985
96,12,911
216,4,892
175,2,869
156,2,899
50,1,979
224,2,893
211,6,946
294,2,940
197,8,885
108,4,892
182,6,865
247,4,975
197,1,914
241,3,916
169,2,858
241,2,1040
218,0,885
102,0,881
279,7,961
85,4,904
244,2,1001
138,2,875
162,4,858
244,0,1029
251,34,950
103,0,1067
119,2,858
150,0,1130
117,2,896
127,3,875
229,2,893
294,0,961
102,4,911
193,3,946
160,0,1037
215,0,928
99,0,1028
127,2,854
89,0,1121
116,0,903
160,0,896
90,2,949
77,0,956
160,2,857
223,8,889
142,0,848
189,0,889
268,3,962
192,1,884
139,0,861
240,0,916
170,3,828
166,0,1017
244,5,931
78,1,896
113,4,885
201,4,838
191,5,842
233,0,978
202,1,887
101,0,1040
81,0,887
287,0,1037
183,0,876
231,0,978
85,3,908
287,1,992
285,1,971
64,1,887
184,10,839
292,1,951
232,1,968
188,1,891
142,2,875
206,6,882
142,5,894
242,1,974
122,0,889
207,1,881
190,1,842
160,1,865
60,0,868
199,0,967
169,0,870
292,0,961
112,5,885
153,2,837
241,3,946
223,4,951
249,4,962
282,3,972
111,4,890
171,0,847
96,8,897
169,0,873
162,1,874
225,0,895
159,6,861
236,3,923
187,0,870
250,21,957
248,0,962
277,1,1087
269,3,932
194,0,899
122,0,1098
192,0,1023
290,2,941
188,0,845
179,1,1030
185,2,897
284,9,936
114,8,924
156,0,894
140,6,867
189,12,878
134,0,896
160,5,862
190,1,890
226,4,924
108,1,892
164,1,850
90,3,892
294,4,940
244,31,973
77,0,868
114,1,866
163,1,830
206,7,885
156,6,842
235,0,1058
174,0,864
208,12,880
242,3,1085
204,7,900
160,1,900
161,1,908
74,4,926
160,0,1019
207,2,876
181,0,857
209,21,906
133,2,911
178,1,892
193,8,910
213,12,887
159,10,858
284,2,958
189,7,885
188,10,846
125,3,918
160,0,887
106,0,1037
158,0,866
142,0,872
215,1,878
240,4,917
122,1,965
128,0,1082
233,3,916
197,15,879
177,2,859
244,3,1026
207,10,881
208,4,881
220,12,880
153,0,848
162,2,860
233,2,936
202,1,888
278,2,962
295,16,967
213,2,894
169,1,940
176,1,1031
212,5,894
243,3,936
224,3,906
243,2,1003
238,2,986
142,2,1050
234,3,965
215,9,881
86,2,906
243,1,941
218,0,919
222,5,891
137,1,843
211,8,881
129,1,900
218,0,870
150,0,900
99,1,885
123,3,930
234,2,894
42,2,935
127,1,918
273,4,974
139,0,893
245,2,983
246,3,968
211,1,926
176,2,853
236,2,894
205,16,886
130,8,918
133,2,851
172,0,1003
147,1,862
210,0,887
187,1,899
206,3,895
109,1,874
157,0,856
125,2,866
188,3,897
228,1,894
286,2,960
188,0,878
291,6,968
143,4,866
169,3,860
210,6,884
238,0,1005
294,5,987
242,0,1004
94,0,1054
131,0,1055
213,0,889
129,1,919
200,5,916
139,0,1050
147,1,1019
161,7,898
201,0,897
147,6,871
148,2,856
165,3,863
233,8,894
154,0,872
207,2,912
147,4,882
237,1,966
290,1,951
237,0,975
143,8,874
184,16,880
113,1,888
112,6,920
268,0,957
213,7,979
229,3,895
137,0,882
263,2,964
140,0,1049
121,1,880
249,22,1020
281,2,937
240,3,1003
124,1,877
164,1,868
293,3,960
154,5,866
243,3,987
134,0,876
133,2,877
212,5,882
159,0,1000
215,4,895
124,0,838
294,6,942
180,2,864
240,0,962
108,5,890
178,3,893
198,10,882
264,2,963
193,2,843
287,6,970
149,1,901
236,15,911
237,15,981
61,1,921
209,0,892
85,0,984
189,4,882
247,1,962
159,3,857
245,9,935
211,1,912
117,0,874
170,5,912
196,0,871
154,0,906
156,3,844
219,1,951
227,2,945
221,2,940
287,6,938
123,2,838
131,0,874
161,11,857
277,6,972
205,1,889
121,1,894
182,6,849
250,8,945
242,1,1084
251,6,934
224,8,913
96,2,854
154,4,866
226,0,934
212,1,886
158,0,857
237,2,976
121,0,882
163,2,888
186,2,846
143,1,866
227,0,989
160,0,1095
130,0,906
273,9,973
266,0,932
206,8,892
136,1,899
56,1,967
217,0,884
214,0,881
217,0,919
227,0,920
241,1,974
277,0,1086
180,2,854
190,2,884
276,6,934
147,3,856
145,2,872
109,6,886
260,1,964
78,0,888
200,5,884
187,0,867
237,0,1004
281,0,971
219,5,922
175,0,864
248,14,893
174,1,846
228,1,1005
158,0,859
89,0,1137
234,0,909
182,1,856
140,0,1105
267,0,989
158,0,841
229,18,972
134,0,868
182,0,872
164,5,851
143,1,902
255,1,903
216,2,885
238,0,1041
241,3,917
166,0,849
134,4,916
211,16,886
293,13,968
233,0,943
195,2,874
227,1,1007
104,0,902
277,0,998
234,1,903
293,1,965
178,5,852
128,2,907
164,7,932
199,0,948
145,1,902
138,6,875
92,0,882
225,0,1007
153,2,868
165,5,875
243,2,962
147,1,869
216,16,976
168,0,937
86,5,902
188,3,877
108,3,924
103,0,930
186,8,884
213,2,916
237,6,960
248,4,919
285,1,999
122,1,913
252,0,952
55,0,871
166,3,872
47,0,875
220,1,1010
154,0,914
285,0,1084
150,0,851
172,7,869
208,6,884
288,5,960
122,0,1018
244,13,982
240,1,922
288,1,1000
140,0,1032
232,2,985
297,4,938
186,4,850
234,0,902
296,3,970
241,5,895
295,2,954
277,6,983
101,2,897
182,1,864
194,2,886
153,0,1015
79,0,1015
208,10,882
180,2,845
96,3,872
291,5,960
118,4,922
247,5,1001
196,26,874
103,0,1068
290,1,960
205,0,895
242,1,944
237,8,941
152,1,885
235,3,885
173,2,851
97,4,930
233,8,891
235,2,895
113,0,1118
176,0,890
178,10,885
142,0,1021
170,0,887
122,1,1019
206,2,885
243,1,920
223,5,895
117,0,914
160,0,848
124,0,1060
137,4,922
240,6,1001
163,9,857
265,2,954
243,1,950
242,3,963
245,1,922
114,5,888
243,0,963
133,3,916
235,0,985
69,0,970
243,9,972
138,1,829
229,15,888
131,0,928
160,5,855
254,0,948
199,0,857
235,6,893
200,3,849
150,5,967
139,1,1052
230,0,887
287,3,989
187,1,884
215,11,911
271,0,961
199,2,898
274,0,1084
186,5,843
237,0,894
153,0,852
82,1,924
94,0,1075
134,0,1052
152,2,883
234,10,913
126,2,900
179,2,864
196,8,917
236,16,910
64,1,949
278,0,988
244,9,1001
149,2,864
234,1,900
152,0,861
224,2,952
172,2,845
102,2,894
195,7,885
196,10,880
282,4,936
116,0,923
213,0,880
243,7,905
238,0,985
283,0,1086
197,0,854
250,4,924
280,0,983
182,3,871
219,14,885
96,3,944
164,0,1077
258,5,931
190,4,843
94,11,893
227,11,913
241,0,1028
145,2,926
108,0,938
146,1,1074
168,3,858
146,2,902
234,1,1010
249,15,980
131,8,876
197,0,957
162,0,865
296,0,1021
149,4,872
110,10,883
167,5,933
188,4,850
226,12,910
188,1,865
63,1,956
246,0,1084
235,1,1005
191,0,860
287,2,945
132,1,1012
211,3,879
121,7,879
162,1,839
124,0,1143
114,3,872
186,2,889
185,3,862
298,5,968
153,2,849
150,1,872
224,1,884
150,2,880
191,0,879
173,1,852
235,0,1005
57,0,906
286,13,967
173,3,868
96,1,895
137,2,894
238,3,916
240,2,1002
266,4,964
207,4,886
159,2,901
